stage,dataset_size,seed,normal_scenario,attack_type,event_challenge_recall,sequence_detection_rate,preobjective_detection_rate,objective_detection_rate,median_time_to_detect_phase,mean_attack_mimicry_distance,flagged_poison_rejection_rate,attack_phase_count,attack_sequence_count
sequence_v4,1000,46,normal_staggered,profile_poisoning_chain,0.16666666666666666,0.4166666666666667,0.25,0.4166666666666667,5.0,0.3360214543124353,1.0,48,12
hardened_v3_event,1000,46,normal_nat_burst,stealth_mimicry_ato,0.0,0.0,0.0,0.0,5.0,0.28563900274300585,0.0,48,12
hardened_v3_event,1000,46,normal_nat_burst,slow_credential_probe,0.0,0.0,0.0,0.0,5.0,0.3083508140906823,0.0,48,12
hardened_v3_event,1000,46,normal_nat_burst,session_replay_chain,0.0,0.0,0.0,0.0,5.0,0.3316466723637405,0.0,48,12
hardened_v3_event,1000,46,normal_nat_burst,gradual_exfiltration,0.0,0.0,0.0,0.0,5.0,0.27734698521390827,0.0,48,12
hardened_v3_event,1000,46,normal_nat_burst,distributed_lateral_drift,0.0,0.0,0.0,0.0,5.0,0.2652216902989557,0.0,32,8
hardened_v3_event,1000,46,normal_nat_burst,profile_poisoning_chain,0.0,0.0,0.0,0.0,5.0,0.32780855154575333,1.0,48,12
sequence_v4,1000,46,normal_nat_burst,stealth_mimicry_ato,0.0,0.0,0.0,0.0,5.0,0.28563900274300585,0.0,48,12
sequence_v4,1000,46,normal_nat_burst,slow_credential_probe,0.0,0.0,0.0,0.0,5.0,0.3083508140906823,0.0,48,12
sequence_v4,1000,46,normal_nat_burst,session_replay_chain,0.3958333333333333,1.0,0.5833333333333334,1.0,3.0,0.3316466723637405,0.0,48,12
sequence_v4,1000,46,normal_nat_burst,gradual_exfiltration,0.0,0.0,0.0,0.0,5.0,0.27734698521390827,0.0,48,12
sequence_v4,1000,46,normal_nat_burst,distributed_lateral_drift,0.0,0.0,0.0,0.0,5.0,0.2652216902989557,0.0,32,8
sequence_v4,1000,46,normal_nat_burst,profile_poisoning_chain,0.125,0.5,0.0,0.5,4.5,0.32780855154575333,1.0,48,12
hardened_v3_event,5000,42,normal_staggered,stealth_mimicry_ato,0.0,0.0,0.0,0.0,5.0,0.28787014857756543,0.0,48,12
hardened_v3_event,5000,42,normal_staggered,slow_credential_probe,0.0,0.0,0.0,0.0,5.0,0.3108307446096678,0.0,48,12
hardened_v3_event,5000,42,normal_staggered,session_replay_chain,0.0,0.0,0.0,0.0,5.0,0.3175706249945824,0.0,48,12
hardened_v3_event,5000,42,normal_staggered,gradual_exfiltration,0.0,0.0,0.0,0.0,5.0,0.279989551788404,0.0,48,12
hardened_v3_event,5000,42,normal_staggered,distributed_lateral_drift,0.0,0.0,0.0,0.0,5.0,0.2642642314682878,0.0,32,8
hardened_v3_event,5000,42,normal_staggered,profile_poisoning_chain,0.0,0.0,0.0,0.0,5.0,0.32121732464391656,1.0,48,12
sequence_v4,5000,42,normal_staggered,stealth_mimicry_ato,0.0,0.0,0.0,0.0,5.0,0.28787014857756543,0.0,48,12
sequence_v4,5000,42,normal_staggered,slow_credential_probe,0.0,0.0,0.0,0.0,5.0,0.3108307446096678,0.0,48,12
sequence_v4,5000,42,normal_staggered,session_replay_chain,0.1875,0.5,0.25,0.5,4.5,0.3175706249945824,0.0,48,12
sequence_v4,5000,42,normal_staggered,gradual_exfiltration,0.0,0.0,0.0,0.0,5.0,0.279989551788404,0.0,48,12
sequence_v4,5000,42,normal_staggered,distributed_lateral_drift,0.0,0.0,0.0,0.0,5.0,0.2642642314682878,0.0,32,8
sequence_v4,5000,42,normal_staggered,profile_poisoning_chain,0.0625,0.16666666666666666,0.08333333333333333,0.16666666666666666,5.0,0.32121732464391656,1.0,48,12
hardened_v3_event,5000,42,normal_nat_burst,stealth_mimicry_ato,0.0,0.0,0.0,0.0,5.0,0.29478139027246675,0.0,48,12
hardened_v3_event,5000,42,normal_nat_burst,slow_credential_probe,0.0,0.0,0.0,0.0,5.0,0.31762232376407995,0.0,48,12
hardened_v3_event,5000,42,normal_nat_burst,session_replay_chain,0.0,0.0,0.0,0.0,5.0,0.3388811804224261,0.0,48,12
hardened_v3_event,5000,42,normal_nat_burst,gradual_exfiltration,0.0,0.0,0.0,0.0,5.0,0.2866790734703838,0.0,48,12
hardened_v3_event,5000,42,normal_nat_burst,distributed_lateral_drift,0.0,0.0,0.0,0.0,5.0,0.2720614126958652,0.0,32,8
hardened_v3_event,5000,42,normal_nat_burst,profile_poisoning_chain,0.0,0.0,0.0,0.0,5.0,0.33519945629008707,1.0,48,12
sequence_v4,5000,42,normal_nat_burst,stealth_mimicry_ato,0.0,0.0,0.0,0.0,5.0,0.29478139027246675,0.0,48,12
sequence_v4,5000,42,normal_nat_burst,slow_credential_probe,0.020833333333333332,0.08333333333333333,0.0,0.08333333333333333,5.0,0.31762232376407995,0.0,48,12
sequence_v4,5000,42,normal_nat_burst,session_replay_chain,0.3541666666666667,0.8333333333333334,0.5833333333333334,0.8333333333333334,3.0,0.3388811804224261,0.0,48,12
sequence_v4,5000,42,normal_nat_burst,gradual_exfiltration,0.0,0.0,0.0,0.0,5.0,0.2866790734703838,0.0,48,12
sequence_v4,5000,42,normal_nat_burst,distributed_lateral_drift,0.0,0.0,0.0,0.0,5.0,0.2720614126958652,0.0,32,8
sequence_v4,5000,42,normal_nat_burst,profile_poisoning_chain,0.25,0.5833333333333334,0.4166666666666667,0.4166666666666667,4.0,0.33519945629008707,1.0,48,12
hardened_v3_event,5000,43,normal_staggered,stealth_mimicry_ato,0.0,0.0,0.0,0.0,5.0,0.30156468892514554,0.0,48,12
hardened_v3_event,5000,43,normal_staggered,slow_credential_probe,0.0,0.0,0.0,0.0,5.0,0.324890466857972,0.0,48,12
hardened_v3_event,5000,43,normal_staggered,session_replay_chain,0.0,0.0,0.0,0.0,5.0,0.3308921177985564,0.0,48,12
hardened_v3_event,5000,43,normal_staggered,gradual_exfiltration,0.0,0.0,0.0,0.0,5.0,0.29303215521521914,0.0,48,12
hardened_v3_event,5000,43,normal_staggered,distributed_lateral_drift,0.0,0.0,0.0,0.0,5.0,0.27421762141223605,0.0,32,8
hardened_v3_event,5000,43,normal_staggered,profile_poisoning_chain,0.0,0.0,0.0,0.0,5.0,0.3343843803627054,1.0,48,12
sequence_v4,5000,43,normal_staggered,stealth_mimicry_ato,0.0,0.0,0.0,0.0,5.0,0.30156468892514554,0.0,48,12
sequence_v4,5000,43,normal_staggered,slow_credential_probe,0.0,0.0,0.0,0.0,5.0,0.324890466857972,0.0,48,12
sequence_v4,5000,43,normal_staggered,session_replay_chain,0.2916666666666667,0.8333333333333334,0.3333333333333333,0.8333333333333334,4.0,0.3308921177985564,0.0,48,12
sequence_v4,5000,43,normal_staggered,gradual_exfiltration,0.020833333333333332,0.08333333333333333,0.0,0.08333333333333333,5.0,0.29303215521521914,0.0,48,12
sequence_v4,5000,43,normal_staggered,distributed_lateral_drift,0.0,0.0,0.0,0.0,5.0,0.27421762141223605,0.0,32,8
sequence_v4,5000,43,normal_staggered,profile_poisoning_chain,0.125,0.3333333333333333,0.16666666666666666,0.3333333333333333,5.0,0.3343843803627054,1.0,48,12
hardened_v3_event,5000,43,normal_nat_burst,stealth_mimicry_ato,0.0,0.0,0.0,0.0,5.0,0.29082050836696544,0.0,48,12
hardened_v3_event,5000,43,normal_nat_burst,slow_credential_probe,0.0,0.0,0.0,0.0,5.0,0.3140995168158482,0.0,48,12
hardened_v3_event,5000,43,normal_nat_burst,session_replay_chain,0.0,0.0,0.0,0.0,5.0,0.33617983698472237,0.0,48,12
hardened_v3_event,5000,43,normal_nat_burst,gradual_exfiltration,0.0,0.0,0.0,0.0,5.0,0.2822350829321471,0.0,48,12
hardened_v3_event,5000,43,normal_nat_burst,distributed_lateral_drift,0.0,0.0,0.0,0.0,5.0,0.2665285933774147,0.0,32,8
hardened_v3_event,5000,43,normal_nat_burst,profile_poisoning_chain,0.0,0.0,0.0,0.0,5.0,0.3329064367690378,1.0,48,12
sequence_v4,5000,43,normal_nat_burst,stealth_mimicry_ato,0.0,0.0,0.0,0.0,5.0,0.29082050836696544,0.0,48,12
sequence_v4,5000,43,normal_nat_burst,slow_credential_probe,0.041666666666666664,0.16666666666666666,0.0,0.16666666666666666,5.0,0.3140995168158482,0.0,48,12
sequence_v4,5000,43,normal_nat_burst,session_replay_chain,0.3333333333333333,0.8333333333333334,0.5,0.8333333333333334,3.5,0.33617983698472237,0.0,48,12
sequence_v4,5000,43,normal_nat_burst,gradual_exfiltration,0.0,0.0,0.0,0.0,5.0,0.2822350829321471,0.0,48,12
sequence_v4,5000,43,normal_nat_burst,distributed_lateral_drift,0.0,0.0,0.0,0.0,5.0,0.2665285933774147,0.0,32,8
sequence_v4,5000,43,normal_nat_burst,profile_poisoning_chain,0.25,0.5833333333333334,0.3333333333333333,0.5,4.0,0.3329064367690378,1.0,48,12
hardened_v3_event,5000,44,normal_staggered,stealth_mimicry_ato,0.0,0.0,0.0,0.0,5.0,0.30004488772321497,0.0,48,12
hardened_v3_event,5000,44,normal_staggered,slow_credential_probe,0.020833333333333332,0.08333333333333333,0.08333333333333333,0.0,5.0,0.32325605365695065,0.0,48,12
hardened_v3_event,5000,44,normal_staggered,session_replay_chain,0.020833333333333332,0.08333333333333333,0.0,0.08333333333333333,5.0,0.33148312591862283,0.0,48,12
hardened_v3_event,5000,44,normal_staggered,gradual_exfiltration,0.0,0.0,0.0,0.0,5.0,0.2917911603756169,0.0,48,12
hardened_v3_event,5000,44,normal_staggered,distributed_lateral_drift,0.0,0.0,0.0,0.0,5.0,0.2743999020987956,0.0,32,8
hardened_v3_event,5000,44,normal_staggered,profile_poisoning_chain,0.0,0.0,0.0,0.0,5.0,0.3342296798155185,1.0,48,12
sequence_v4,5000,44,normal_staggered,stealth_mimicry_ato,0.0,0.0,0.0,0.0,5.0,0.30004488772321497,0.0,48,12
sequence_v4,5000,44,normal_staggered,slow_credential_probe,0.020833333333333332,0.08333333333333333,0.08333333333333333,0.0,5.0,0.32325605365695065,0.0,48,12
sequence_v4,5000,44,normal_staggered,session_replay_chain,0.3541666666666667,0.8333333333333334,0.5833333333333334,0.8333333333333334,3.0,0.33148312591862283,0.0,48,12
sequence_v4,5000,44,normal_staggered,gradual_exfiltration,0.020833333333333332,0.08333333333333333,0.0,0.08333333333333333,5.0,0.2917911603756169,0.0,48,12
sequence_v4,5000,44,normal_staggered,distributed_lateral_drift,0.0,0.0,0.0,0.0,5.0,0.2743999020987956,0.0,32,8
sequence_v4,5000,44,normal_staggered,profile_poisoning_chain,0.14583333333333334,0.5,0.16666666666666666,0.4166666666666667,4.5,0.3342296798155185,1.0,48,12
hardened_v3_event,5000,44,normal_nat_burst,stealth_mimicry_ato,0.0,0.0,0.0,0.0,5.0,0.28791171723268505,0.0,48,12
hardened_v3_event,5000,44,normal_nat_burst,slow_credential_probe,0.0,0.0,0.0,0.0,5.0,0.3111238478569059,0.0,48,12
hardened_v3_event,5000,44,normal_nat_burst,session_replay_chain,0.0,0.0,0.0,0.0,5.0,0.3344829790041069,0.0,48,12
hardened_v3_event,5000,44,normal_nat_burst,gradual_exfiltration,0.0,0.0,0.0,0.0,5.0,0.28004189985587313,0.0,48,12
hardened_v3_event,5000,44,normal_nat_burst,distributed_lateral_drift,0.0,0.0,0.0,0.0,5.0,0.26435203821144504,0.0,32,8
hardened_v3_event,5000,44,normal_nat_burst,profile_poisoning_chain,0.0,0.0,0.0,0.0,5.0,0.33056334724002906,1.0,48,12
sequence_v4,5000,44,normal_nat_burst,stealth_mimicry_ato,0.0,0.0,0.0,0.0,5.0,0.28791171723268505,0.0,48,12
sequence_v4,5000,44,normal_nat_burst,slow_credential_probe,0.0,0.0,0.0,0.0,5.0,0.3111238478569059,0.0,48,12
sequence_v4,5000,44,normal_nat_burst,session_replay_chain,0.3541666666666667,0.9166666666666666,0.5,0.9166666666666666,3.5,0.3344829790041069,0.0,48,12
sequence_v4,5000,44,normal_nat_burst,gradual_exfiltration,0.020833333333333332,0.08333333333333333,0.0,0.08333333333333333,5.0,0.28004189985587313,0.0,48,12
sequence_v4,5000,44,normal_nat_burst,distributed_lateral_drift,0.0,0.0,0.0,0.0,5.0,0.26435203821144504,0.0,32,8
sequence_v4,5000,44,normal_nat_burst,profile_poisoning_chain,0.20833333333333334,0.6666666666666666,0.25,0.5833333333333334,4.0,0.33056334724002906,1.0,48,12
hardened_v3_event,5000,45,normal_staggered,stealth_mimicry_ato,0.0,0.0,0.0,0.0,5.0,0.2936487324428923,0.0,48,12
hardened_v3_event,5000,45,normal_staggered,slow_credential_probe,0.0,0.0,0.0,0.0,5.0,0.31689610586764866,0.0,48,12
hardened_v3_event,5000,45,normal_staggered,session_replay_chain,0.0,0.0,0.0,0.0,5.0,0.3231699142342877,0.0,48,12
hardened_v3_event,5000,45,normal_staggered,gradual_exfiltration,0.0,0.0,0.0,0.0,5.0,0.2848879716917015,0.0,48,12
hardened_v3_event,5000,45,normal_staggered,distributed_lateral_drift,0.0,0.0,0.0,0.0,5.0,0.26791736327099025,0.0,32,8
hardened_v3_event,5000,45,normal_staggered,profile_poisoning_chain,0.0,0.0,0.0,0.0,5.0,0.32675514165036096,1.0,48,12
sequence_v4,5000,45,normal_staggered,stealth_mimicry_ato,0.0,0.0,0.0,0.0,5.0,0.2936487324428923,0.0,48,12
sequence_v4,5000,45,normal_staggered,slow_credential_probe,0.0,0.0,0.0,0.0,5.0,0.31689610586764866,0.0,48,12
sequence_v4,5000,45,normal_staggered,session_replay_chain,0.3333333333333333,0.8333333333333334,0.5,0.8333333333333334,3.5,0.3231699142342877,0.0,48,12
sequence_v4,5000,45,normal_staggered,gradual_exfiltration,0.020833333333333332,0.08333333333333333,0.0,0.08333333333333333,5.0,0.2848879716917015,0.0,48,12
sequence_v4,5000,45,normal_staggered,distributed_lateral_drift,0.0,0.0,0.0,0.0,5.0,0.26791736327099025,0.0,32,8
sequence_v4,5000,45,normal_staggered,profile_poisoning_chain,0.041666666666666664,0.08333333333333333,0.08333333333333333,0.08333333333333333,5.0,0.32675514165036096,1.0,48,12
hardened_v3_event,5000,45,normal_nat_burst,stealth_mimicry_ato,0.0,0.0,0.0,0.0,5.0,0.29121283270962756,0.0,48,12
hardened_v3_event,5000,45,normal_nat_burst,slow_credential_probe,0.0,0.0,0.0,0.0,5.0,0.31457762722048005,0.0,48,12
hardened_v3_event,5000,45,normal_nat_burst,session_replay_chain,0.0,0.0,0.0,0.0,5.0,0.33336620483987955,0.0,48,12
hardened_v3_event,5000,45,normal_nat_burst,gradual_exfiltration,0.0,0.0,0.0,0.0,5.0,0.2823778384303605,0.0,48,12
hardened_v3_event,5000,45,normal_nat_burst,distributed_lateral_drift,0.0,0.0,0.0,0.0,5.0,0.2680060086749228,0.0,32,8
hardened_v3_event,5000,45,normal_nat_burst,profile_poisoning_chain,0.0,0.0,0.0,0.0,5.0,0.33027638102705287,1.0,48,12
sequence_v4,5000,45,normal_nat_burst,stealth_mimicry_ato,0.0,0.0,0.0,0.0,5.0,0.29121283270962756,0.0,48,12
sequence_v4,5000,45,normal_nat_burst,slow_credential_probe,0.020833333333333332,0.08333333333333333,0.0,0.08333333333333333,5.0,0.31457762722048005,0.0,48,12
sequence_v4,5000,45,normal_nat_burst,session_replay_chain,0.375,0.8333333333333334,0.5833333333333334,0.8333333333333334,3.0,0.33336620483987955,0.0,48,12
sequence_v4,5000,45,normal_nat_burst,gradual_exfiltration,0.020833333333333332,0.08333333333333333,0.0,0.08333333333333333,5.0,0.2823778384303605,0.0,48,12
sequence_v4,5000,45,normal_nat_burst,distributed_lateral_drift,0.0,0.0,0.0,0.0,5.0,0.2680060086749228,0.0,32,8
sequence_v4,5000,45,normal_nat_burst,profile_poisoning_chain,0.25,0.6666666666666666,0.3333333333333333,0.5833333333333334,4.0,0.33027638102705287,1.0,48,12
hardened_v3_event,5000,46,normal_staggered,stealth_mimicry_ato,0.0,0.0,0.0,0.0,5.0,0.3027403596983756,0.0,48,12
hardened_v3_event,5000,46,normal_staggered,slow_credential_probe,0.0,0.0,0.0,0.0,5.0,0.3256128189135943,0.0,48,12
hardened_v3_event,5000,46,normal_staggered,session_replay_chain,0.0,0.0,0.0,0.0,5.0,0.3318670355184578,0.0,48,12
hardened_v3_event,5000,46,normal_staggered,gradual_exfiltration,0.0,0.0,0.0,0.0,5.0,0.2936100698971797,0.0,48,12
hardened_v3_event,5000,46,normal_staggered,distributed_lateral_drift,0.0,0.0,0.0,0.0,5.0,0.27595713947592293,0.0,32,8
hardened_v3_event,5000,46,normal_staggered,profile_poisoning_chain,0.0,0.0,0.0,0.0,5.0,0.3343846500427683,1.0,48,12
sequence_v4,5000,46,normal_staggered,stealth_mimicry_ato,0.0,0.0,0.0,0.0,5.0,0.3027403596983756,0.0,48,12
sequence_v4,5000,46,normal_staggered,slow_credential_probe,0.020833333333333332,0.08333333333333333,0.0,0.08333333333333333,5.0,0.3256128189135943,0.0,48,12
sequence_v4,5000,46,normal_staggered,session_replay_chain,0.3125,0.75,0.5,0.75,3.5,0.3318670355184578,0.0,48,12
sequence_v4,5000,46,normal_staggered,gradual_exfiltration,0.0,0.0,0.0,0.0,5.0,0.2936100698971797,0.0,48,12
sequence_v4,5000,46,normal_staggered,distributed_lateral_drift,0.0,0.0,0.0,0.0,5.0,0.27595713947592293,0.0,32,8
sequence_v4,5000,46,normal_staggered,profile_poisoning_chain,0.1875,0.5,0.25,0.5,4.5,0.3343846500427683,1.0,48,12
hardened_v3_event,5000,46,normal_nat_burst,stealth_mimicry_ato,0.0,0.0,0.0,0.0,5.0,0.2898026833067892,0.0,48,12
hardened_v3_event,5000,46,normal_nat_burst,slow_credential_probe,0.0,0.0,0.0,0.0,5.0,0.31259342973853277,0.0,48,12
hardened_v3_event,5000,46,normal_nat_burst,session_replay_chain,0.0,0.0,0.0,0.0,5.0,0.33426252174729765,0.0,48,12
hardened_v3_event,5000,46,normal_nat_burst,gradual_exfiltration,0.0,0.0,0.0,0.0,5.0,0.28100407925856324,0.0,48,12
hardened_v3_event,5000,46,normal_nat_burst,distributed_lateral_drift,0.0,0.0,0.0,0.0,5.0,0.26377894093258325,0.0,32,8
hardened_v3_event,5000,46,normal_nat_burst,profile_poisoning_chain,0.0,0.0,0.0,0.0,5.0,0.3298993829321771,1.0,48,12
sequence_v4,5000,46,normal_nat_burst,stealth_mimicry_ato,0.0,0.0,0.0,0.0,5.0,0.2898026833067892,0.0,48,12
sequence_v4,5000,46,normal_nat_burst,slow_credential_probe,0.0,0.0,0.0,0.0,5.0,0.31259342973853277,0.0,48,12
sequence_v4,5000,46,normal_nat_burst,session_replay_chain,0.3125,0.75,0.5,0.75,3.5,0.33426252174729765,0.0,48,12
sequence_v4,5000,46,normal_nat_burst,gradual_exfiltration,0.0,0.0,0.0,0.0,5.0,0.28100407925856324,0.0,48,12
sequence_v4,5000,46,normal_nat_burst,distributed_lateral_drift,0.0,0.0,0.0,0.0,5.0,0.26377894093258325,0.0,32,8
sequence_v4,5000,46,normal_nat_burst,profile_poisoning_chain,0.16666666666666666,0.5,0.25,0.4166666666666667,4.5,0.3298993829321771,1.0,48,12
